Influencer_ID,Followers,Engagement_Rate,Growth_Rate,Niche,Video_Quality,Avg_Views_per_Post,Sponsorship_Status
4477,1743955,0.147,0.04,Education,SD,92475,1
4478,267150,0.163,0.021,Beauty,4K,92965,0
4479,2787905,0.065,0.008,Travel,HD,203399,0
4480,1846964,0.136,0.039,Gaming,HD,486724,1
4481,490415,0.091,0.007,Education,SD,292047,0
4482,3045287,0.179,0.01,Travel,HD,199609,0
4483,3504548,0.171,0.011,Gaming,HD,116125,0
4484,647012,0.11,0.028,Tech,SD,371220,1
4485,1636765,0.141,0.04,Fitness,HD,2255,0
4486,4920161,0.178,0.016,Beauty,4K,129000,0
4487,2586181,0.104,0.005,Tech,4K,167730,1
4488,2270798,0.07,0.024,Fashion,HD,71852,0
4489,4182726,0.153,0.038,Travel,HD,476852,0
4490,3440289,0.052,0.012,Tech,4K,426332,1
4491,2006534,0.084,0.012,Tech,HD,378535,0
4492,133659,0.174,0.047,Beauty,4K,198998,0
4493,2599475,0.148,0.048,Gaming,SD,339403,1
4494,640872,0.087,0.05,Travel,4K,112633,1
4495,3856798,0.051,0.041,Gaming,HD,418682,0
4496,4942412,0.078,0.01,Fitness,HD,8188,0
4497,2960470,0.064,0.011,Tech,4K,236376,1
4498,937320,0.043,0.018,Travel,4K,171056,0
4499,3887912,0.151,0.017,Tech,HD,191427,0
4500,4462902,0.058,0.048,Fitness,HD,421269,0
4501,1648824,0.096,0.04,Food,HD,331926,1
4502,1151997,0.083,0.036,Fitness,SD,451158,0
4503,3384973,0.197,0.01,Gaming,SD,150151,1
4504,4126903,0.084,0.046,Gaming,4K,144586,1
4505,433829,0.025,0.042,Education,4K,48943,0
4506,4412054,0.027,0.009,Tech,SD,173533,0
4507,4315896,0.122,0.044,Gaming,SD,450217,1
4508,235000,0.124,0.014,Travel,4K,190486,0
4509,2878429,0.09,0.005,Fitness,SD,381730,0
4510,323137,0.092,0.033,Tech,4K,36897,1
4511,3024504,0.02,0.033,Fitness,HD,335946,0
4512,2606221,0.108,0.006,Fitness,4K,465399,0
4513,3921367,0.106,0.017,Tech,SD,376061,0
4514,3364244,0.038,0.05,Beauty,SD,244318,0
4515,4574957,0.03,0.034,Food,SD,178750,0
4516,2301269,0.033,0.037,Education,4K,1563,1
4517,4432373,0.029,0.011,Beauty,SD,468082,1
4518,567510,0.126,0.005,Gaming,4K,403050,0
4519,3982383,0.047,0.015,Fashion,HD,76348,0
4520,1291894,0.058,0.013,Education,HD,418843,0
4521,709092,0.043,0.012,Beauty,SD,167615,0
4522,1098996,0.192,0.01,Fashion,4K,329156,0
4523,600792,0.172,0.029,Fashion,4K,111187,0
4524,1576326,0.054,0.017,Gaming,SD,126730,1
4525,2369756,0.072,0.041,Food,4K,261734,0
4526,4818911,0.05,0.01,Fitness,SD,208847,0
4527,3927690,0.103,0.024,Tech,SD,135641,0
4528,4859939,0.014,0.002,Food,HD,261752,0
4529,669629,0.138,0.025,Fashion,SD,390811,1
4530,1703457,0.109,0.004,Education,4K,147176,0
4531,1172248,0.181,0.049,Travel,SD,15112,1
4532,3605886,0.041,0.04,Gaming,HD,442818,0
4533,1384640,0.163,0.025,Beauty,HD,39670,1
4534,514953,0.16,0.005,Education,4K,176673,1
4535,4239340,0.034,0.03,Gaming,SD,66381,0
4536,4564653,0.086,0.038,Beauty,4K,169282,0
4537,686503,0.042,0.01,Tech,4K,478578,1
4538,423641,0.058,0.029,Travel,SD,384736,0
4539,1924217,0.06,0.041,Fitness,HD,378408,1
4540,338283,0.116,0.039,Food,4K,140935,0
4541,1579232,0.088,0.04,Travel,4K,397486,0
4542,4778421,0.19,0.044,Food,HD,382984,0
4543,392180,0.034,0.047,Food,SD,306765,1
4544,3700243,0.195,0.021,Fitness,SD,74460,0
4545,4829022,0.054,0.029,Fitness,SD,12490,0
4546,2498934,0.157,0.04,Beauty,HD,467300,0
4547,579110,0.074,0.035,Fitness,4K,94758,0
4548,4219346,0.037,0.05,Tech,HD,128140,0
4549,4603606,0.173,0.002,Gaming,4K,307303,0
4550,2711864,0.069,0.018,Fashion,4K,32637,1
4551,4942714,0.135,0.015,Fitness,SD,16073,1
4552,4344699,0.118,0.014,Gaming,SD,410550,0
4553,3711879,0.1,0.012,Beauty,SD,10054,0
4554,3136609,0.104,0.036,Fitness,HD,230226,0
4555,936783,0.149,0.005,Fashion,SD,486524,1
4556,2160932,0.027,0.037,Travel,HD,370448,0
4557,2907492,0.137,0.035,Education,SD,233880,0
4558,1766520,0.18,0.013,Fitness,SD,470369,0
4559,3535150,0.021,0.013,Gaming,SD,218170,1
4560,1742888,0.037,0.032,Beauty,HD,344808,1
4561,3247434,0.146,0.038,Beauty,4K,185369,0
4562,123019,0.093,0.044,Education,HD,13515,0
4563,4567156,0.087,0.043,Tech,HD,398450,0
4564,1766317,0.036,0.048,Beauty,HD,373819,0
4565,180001,0.106,0.029,Travel,4K,60117,0
4566,2893927,0.034,0.046,Beauty,HD,474414,1
4567,3246988,0.101,0.041,Beauty,SD,181164,0
4568,685494,0.155,0.045,Travel,4K,110541,1
4569,3128022,0.059,0.002,Education,HD,75695,0
4570,3849189,0.101,0.048,Education,HD,383247,1
4571,594731,0.198,0.024,Travel,4K,476047,0
4572,2417826,0.14,0.04,Fashion,HD,427297,0
4573,4855491,0.17,0.007,Gaming,4K,160489,1
4574,4291447,0.089,0.02,Food,SD,250938,0
4575,3864741,0.156,0.014,Beauty,HD,215222,0
4576,145771,0.018,0.015,Education,HD,138215,1
4577,1009923,0.033,0.007,Food,SD,13769,0
4578,2999111,0.049,0.04,Food,HD,281002,0
4579,1821908,0.086,0.001,Tech,HD,492569,1
4580,4855977,0.171,0.016,Fitness,4K,98529,1
4581,1718534,0.076,0.01,Beauty,HD,84357,1
4582,112362,0.134,0.03,Fitness,SD,393919,0
4583,3917533,0.145,0.013,Fitness,HD,193330,1
4584,2037503,0.121,0.014,Tech,4K,343898,1
4585,4371602,0.078,0.025,Food,SD,364536,1
4586,2681990,0.12,0.033,Travel,SD,56735,1
4587,4668592,0.075,0.007,Fitness,SD,297948,0
4588,2363854,0.026,0.01,Education,SD,284816,0
4589,2410409,0.199,0.013,Travel,4K,74334,1
4590,3051999,0.034,0.049,Travel,4K,348375,1
4591,1740122,0.024,0.02,Tech,4K,494721,0
4592,3052622,0.177,0.03,Education,4K,45357,1
4593,2787281,0.067,0.013,Tech,HD,141983,1
4594,776292,0.134,0.025,Gaming,4K,270469,1
4595,3928352,0.073,0.005,Beauty,HD,97274,1
4596,2334647,0.084,0.003,Fitness,SD,170314,1
4597,3724234,0.06,0.024,Food,HD,381268,1
4598,1911217,0.075,0.021,Fashion,HD,463342,1
4599,1601741,0.088,0.008,Education,HD,452017,0
4600,190073,0.147,0.035,Tech,4K,417056,0
4601,360281,0.107,0.05,Travel,4K,289795,0
4602,3108548,0.189,0.02,Gaming,SD,43827,0
4603,4415011,0.018,0.032,Fashion,4K,140824,0
4604,2339401,0.106,0.048,Tech,HD,297958,1
4605,1086610,0.121,0.042,Gaming,4K,200844,1
4606,4366693,0.185,0.024,Travel,4K,310012,0
4607,3859884,0.019,0.037,Fitness,HD,323754,1
4608,1060165,0.119,0.007,Beauty,SD,391311,0
4609,3934817,0.172,0.026,Beauty,4K,395388,0
4610,3507172,0.056,0.015,Gaming,SD,261503,1
4611,826963,0.176,0.009,Tech,HD,459653,0
4612,577515,0.014,0.022,Beauty,4K,15822,1
4613,2363460,0.149,0.007,Beauty,SD,222285,0
4614,4288382,0.187,0.035,Fitness,SD,404907,0
4615,2051053,0.135,0.023,Travel,HD,430797,1
4616,760401,0.093,0.027,Food,4K,408381,0
4617,1986681,0.019,0.008,Beauty,SD,324269,1
4618,2562913,0.185,0.008,Gaming,SD,56004,0
4619,1820231,0.099,0.03,Fashion,SD,438310,0
4620,4068784,0.016,0.049,Education,SD,58131,1
4621,3336379,0.141,0.006,Travel,SD,311883,1
4622,1550317,0.102,0.015,Fitness,SD,187870,0
4623,4263511,0.034,0.044,Travel,SD,367227,0
4624,889698,0.051,0.005,Fitness,SD,228621,1
4625,3487142,0.022,0.044,Travel,SD,265611,0
4626,2209578,0.119,0.027,Education,SD,37518,0
4627,1560657,0.128,0.021,Food,4K,184258,1
4628,2232946,0.106,0.016,Gaming,HD,418511,0
4629,3881323,0.165,0.016,Fashion,HD,452542,0
4630,546726,0.174,0.016,Beauty,HD,69274,0
4631,2681259,0.127,0.044,Food,SD,140085,1
4632,443244,0.012,0.036,Gaming,HD,330918,1
4633,491999,0.142,0.034,Fashion,SD,333116,1
4634,3190189,0.089,0.04,Travel,4K,297248,0
4635,4813066,0.117,0.014,Education,HD,248819,0
4636,408407,0.133,0.031,Beauty,4K,227914,0
4637,872158,0.077,0.024,Fashion,4K,67604,0
4638,1304306,0.184,0.039,Tech,SD,109318,0
4639,421602,0.035,0.016,Fashion,HD,96896,0
4640,3833809,0.138,0.033,Gaming,4K,458945,1
4641,1628650,0.011,0.044,Food,HD,178387,1
4642,57635,0.186,0.021,Beauty,4K,5220,0
4643,2863349,0.031,0.004,Food,4K,41225,1
4644,2344136,0.028,0.026,Beauty,SD,306567,1
4645,4423888,0.073,0.018,Tech,HD,467796,0
4646,3565360,0.081,0.034,Gaming,SD,484856,0
4647,1721444,0.051,0.048,Education,SD,301937,1
4648,86166,0.121,0.025,Education,SD,213191,0
4649,2474006,0.094,0.024,Fashion,SD,205043,0
4650,3444571,0.016,0.033,Tech,SD,292673,0
4651,3979966,0.071,0.006,Travel,4K,455630,0
4652,3865856,0.164,0.013,Fitness,HD,289229,1
4653,298883,0.141,0.046,Travel,HD,58771,1
4654,4358356,0.148,0.034,Gaming,SD,451089,0
4655,4153567,0.143,0.002,Tech,HD,155470,1
4656,757079,0.069,0.011,Food,4K,286093,1
4657,3634646,0.029,0.034,Tech,SD,400453,1
4658,1444401,0.062,0.038,Fitness,4K,35808,0
4659,616416,0.168,0.042,Education,4K,459210,0
4660,4092373,0.196,0.015,Gaming,SD,479455,0
4661,2259233,0.104,0.047,Tech,4K,386018,0
4662,3012165,0.012,0.028,Beauty,SD,319819,0
4663,2733406,0.037,0.035,Travel,4K,291703,0
4664,1187430,0.071,0.03,Fashion,HD,157020,0
4665,4156304,0.12,0.007,Travel,HD,476470,0
4666,3810395,0.024,0.048,Gaming,HD,413424,1
4667,3908297,0.189,0.007,Education,SD,345193,0
4668,2730737,0.079,0.013,Tech,4K,134558,1
4669,2660786,0.183,0.041,Education,4K,254481,1
4670,1161714,0.158,0.031,Travel,HD,385411,0
4671,313916,0.154,0.042,Tech,HD,483569,0
4672,4136316,0.125,0.026,Travel,SD,53434,1
4673,4235453,0.129,0.019,Gaming,SD,484634,0
4674,349844,0.131,0.046,Food,4K,138057,1
4675,2981342,0.129,0.003,Education,SD,227612,1
4676,3625656,0.115,0.043,Education,SD,382738,0
4677,4323751,0.197,0.012,Travel,SD,256420,0
4678,2559845,0.149,0.043,Fashion,HD,118656,0
4679,1613033,0.158,0.008,Travel,HD,351708,1
4680,2932531,0.176,0.029,Gaming,4K,274416,1
4681,3325024,0.051,0.045,Travel,SD,469404,1
4682,4876217,0.026,0.024,Fashion,HD,144103,0
4683,3469282,0.102,0.038,Beauty,SD,58064,0
4684,1415474,0.108,0.04,Fashion,4K,251535,0
4685,354039,0.168,0.037,Gaming,SD,489330,1
4686,1362425,0.094,0.046,Tech,4K,39135,0
4687,2291146,0.118,0.023,Travel,4K,419635,0
4688,2958498,0.11,0.009,Food,HD,154472,1
4689,1570720,0.017,0.003,Fashion,SD,37894,0
4690,1128787,0.127,0.013,Beauty,HD,35530,0
4691,1936657,0.167,0.008,Fashion,SD,330594,0
4692,1983539,0.04,0.028,Travel,SD,469605,0
4693,3572387,0.123,0.01,Tech,4K,147131,1
4694,4915150,0.123,0.003,Education,4K,209420,0
4695,1710813,0.041,0.003,Travel,SD,421273,0
4696,910210,0.033,0.042,Education,HD,431724,0
4697,1953026,0.196,0.03,Beauty,4K,407769,0
4698,33766,0.085,0.019,Beauty,4K,261206,0
4699,4751014,0.053,0.045,Gaming,SD,435533,0
4700,4469653,0.043,0.004,Food,SD,366070,1
4701,4675110,0.137,0.049,Travel,4K,398709,0
4702,1461235,0.126,0.031,Fashion,HD,124152,1
4703,1459316,0.132,0.01,Fashion,4K,478128,0
4704,1428197,0.027,0.034,Gaming,SD,179953,1
4705,4129784,0.18,0.038,Tech,4K,205319,0
4706,4634662,0.084,0.022,Travel,SD,14015,0
4707,4933048,0.07,0.043,Fitness,4K,369945,1
4708,3862460,0.098,0.008,Tech,SD,147907,0
4709,3054380,0.084,0.015,Fashion,SD,59224,0
4710,312385,0.174,0.006,Beauty,HD,264819,0
4711,3608323,0.187,0.011,Travel,SD,2905,0
4712,934476,0.068,0.013,Beauty,4K,53015,0
4713,1929854,0.174,0.046,Fashion,SD,7841,0
4714,810359,0.158,0.005,Food,4K,155856,1
4715,2213809,0.187,0.022,Tech,HD,159574,1
4716,2951214,0.057,0.027,Fitness,4K,222564,1
4717,2202580,0.12,0.045,Food,HD,454168,0
4718,1495139,0.062,0.05,Fitness,HD,452393,0
4719,3010828,0.167,0.038,Food,SD,92296,1
4720,4153092,0.011,0.049,Tech,HD,372104,0
4721,1791146,0.117,0.04,Fashion,4K,81999,1
4722,70518,0.074,0.048,Fitness,HD,346169,0
4723,177355,0.071,0.036,Education,HD,456263,0
4724,1917334,0.133,0.005,Tech,SD,150513,1
4725,2765717,0.172,0.021,Fitness,4K,418735,1
4726,121243,0.126,0.033,Education,HD,409495,1
4727,3200039,0.172,0.018,Tech,SD,281070,1
4728,1698818,0.06,0.014,Food,SD,456384,1
4729,2777374,0.109,0.029,Tech,4K,423899,0
4730,2319620,0.096,0.047,Food,SD,197886,1
4731,3488379,0.012,0.003,Fashion,HD,36427,1
4732,2561837,0.116,0.039,Food,SD,6895,1
4733,3675942,0.136,0.036,Gaming,4K,231622,0
4734,1085309,0.122,0.048,Fashion,4K,137546,1
4735,2430151,0.15,0.047,Beauty,SD,267794,0
4736,42743,0.119,0.038,Beauty,HD,78168,0
4737,171948,0.023,0.027,Beauty,SD,50072,0
4738,3670021,0.032,0.011,Travel,4K,174383,0
4739,502793,0.123,0.028,Education,SD,84528,0
4740,327284,0.062,0.039,Travel,SD,234550,1
4741,1831314,0.025,0.045,Tech,HD,54997,1
4742,3778341,0.092,0.04,Tech,SD,102800,0
4743,269508,0.115,0.011,Education,HD,22966,1
4744,4586315,0.072,0.03,Gaming,SD,10050,0
4745,4977563,0.147,0.017,Tech,SD,315706,0
4746,1771403,0.132,0.001,Fashion,HD,35894,0
4747,4372272,0.073,0.011,Fashion,HD,453747,1
4748,4930426,0.153,0.007,Beauty,4K,193122,0
4749,1277485,0.133,0.042,Food,HD,361438,0
4750,507995,0.131,0.014,Fitness,SD,141059,0
4751,2186454,0.115,0.015,Tech,4K,55584,1
4752,2073723,0.012,0.048,Gaming,HD,338453,1
4753,2836743,0.142,0.02,Beauty,HD,162503,0
4754,566635,0.081,0.001,Education,4K,347935,0
4755,528409,0.189,0.015,Travel,SD,79720,1
4756,2181945,0.165,0.007,Education,SD,223856,1
4757,1602028,0.122,0.006,Fashion,4K,11866,0
4758,288635,0.058,0.005,Fashion,SD,250324,1
4759,584510,0.049,0.03,Fashion,HD,121025,1
4760,4723340,0.075,0.01,Fitness,SD,163435,0
4761,4779972,0.101,0.019,Fitness,HD,159901,0
4762,4946697,0.066,0.043,Tech,SD,365937,0
4763,3112500,0.108,0.022,Travel,HD,64318,1
4764,1694481,0.041,0.046,Gaming,4K,372969,0
4765,3062342,0.196,0.025,Fitness,HD,448839,0
4766,601198,0.031,0.021,Education,SD,223633,1
4767,398891,0.187,0.038,Food,HD,233256,1
4768,3082362,0.184,0.005,Fitness,SD,235565,0
4769,4695505,0.11,0.005,Fashion,SD,172943,0
4770,3648965,0.148,0.033,Education,HD,452482,0
4771,1042566,0.093,0.025,Gaming,SD,322969,1
4772,3725476,0.13,0.04,Tech,4K,171813,1
4773,1620282,0.075,0.046,Fitness,SD,2176,0
4774,3435078,0.067,0.02,Fashion,4K,106594,0
4775,3799196,0.12,0.03,Beauty,4K,398998,1
4776,1836295,0.105,0.026,Food,SD,26722,0
4777,1071913,0.12,0.049,Food,4K,192875,1
4778,3298466,0.064,0.042,Beauty,4K,276020,0
4779,4442971,0.08,0.046,Tech,HD,458845,1
4780,4851825,0.026,0.013,Tech,4K,9931,0
4781,888099,0.02,0.039,Fitness,4K,296014,0
4782,3054407,0.058,0.014,Tech,4K,133509,0
4783,4146295,0.024,0.011,Education,4K,483757,1
4784,1418231,0.03,0.047,Travel,4K,418317,0
4785,1532181,0.164,0.002,Travel,SD,367760,0
4786,408974,0.017,0.048,Fashion,4K,226363,1
4787,3605724,0.135,0.008,Fashion,SD,1567,1
4788,4328552,0.062,0.041,Education,SD,79437,1
4789,1152882,0.176,0.015,Fashion,SD,104056,0
4790,945131,0.102,0.018,Travel,HD,407188,1
4791,2472321,0.068,0.012,Fitness,HD,186587,0
4792,701270,0.108,0.03,Fitness,SD,426863,0
4793,91417,0.083,0.018,Tech,HD,91896,0
4794,4623942,0.117,0.033,Fitness,4K,317298,0
4795,1061560,0.032,0.002,Fashion,SD,455524,0
4796,193458,0.199,0.004,Gaming,SD,183906,0
4797,4719912,0.091,0.006,Fashion,SD,217239,1
4798,1924782,0.076,0.022,Travel,HD,136768,0
4799,4610409,0.145,0.041,Beauty,HD,191172,0
4800,3897937,0.079,0.045,Gaming,HD,218624,0
4801,1409791,0.168,0.013,Tech,4K,481676,1
4802,1977850,0.096,0.029,Food,HD,210989,0
4803,4103553,0.147,0.039,Beauty,SD,293237,0
4804,3101618,0.03,0.015,Fitness,HD,373067,0
4805,2732303,0.171,0.021,Fitness,HD,327703,1
4806,47250,0.15,0.027,Travel,HD,107541,0
4807,4006194,0.05,0.008,Fashion,HD,202367,0
4808,1351850,0.038,0.002,Fashion,SD,221958,0
4809,476147,0.07,0.008,Gaming,HD,307045,1
4810,3018193,0.195,0.032,Fitness,SD,294237,0
4811,3886850,0.059,0.005,Beauty,HD,404177,1
4812,2113368,0.097,0.01,Travel,4K,93720,0
4813,2444445,0.016,0.018,Beauty,4K,36190,1
4814,877336,0.085,0.005,Tech,SD,95860,0
4815,3831415,0.119,0.01,Fashion,SD,69423,1
4816,4899107,0.191,0.046,Education,4K,22326,0
4817,4930107,0.108,0.002,Beauty,4K,382884,0
4818,2286221,0.166,0.033,Fitness,HD,146125,0
4819,3511043,0.114,0.02,Food,4K,239938,1
4820,4309760,0.018,0.034,Travel,SD,315809,1
4821,3471431,0.07,0.03,Gaming,SD,251627,0
4822,4072867,0.119,0.012,Fashion,4K,320098,1
4823,3913487,0.191,0.043,Fashion,SD,269603,0
4824,1419060,0.173,0.025,Tech,HD,305359,1
4825,4229087,0.053,0.041,Fashion,HD,423095,0
4826,4229456,0.052,0.021,Travel,4K,416390,0
4827,4640022,0.048,0.049,Fitness,SD,141131,0
4828,149725,0.185,0.039,Fitness,4K,32752,1
4829,492215,0.172,0.048,Fitness,SD,288748,1
4830,2269693,0.157,0.026,Education,SD,394267,0
4831,3925152,0.085,0.024,Food,SD,66169,0
4832,909017,0.106,0.038,Food,HD,138179,0
4833,322898,0.098,0.044,Education,SD,77139,0
4834,686338,0.058,0.048,Fashion,HD,305617,0
4835,3503415,0.106,0.017,Beauty,SD,126642,0
4836,55745,0.016,0.04,Food,4K,423574,0
4837,1684032,0.035,0.011,Beauty,HD,433083,1
4838,4833577,0.178,0.028,Beauty,HD,472624,1
4839,2119219,0.153,0.01,Food,HD,497144,0
4840,2149185,0.09,0.018,Education,4K,99864,1
4841,46256,0.108,0.047,Tech,HD,191423,0
4842,503264,0.08,0.008,Food,4K,319180,1
4843,3347145,0.151,0.032,Gaming,SD,80084,0
4844,940695,0.159,0.03,Education,SD,358603,1
4845,2184955,0.155,0.007,Gaming,4K,150142,0
4846,1253390,0.147,0.017,Beauty,HD,478301,0
4847,2216995,0.049,0.029,Gaming,HD,167510,1
4848,480809,0.074,0.01,Fashion,4K,470171,0
4849,2651432,0.099,0.04,Fitness,SD,97716,0
4850,4176282,0.073,0.049,Tech,4K,257787,1
4851,3518847,0.153,0.012,Fashion,HD,445514,1
4852,1768413,0.073,0.01,Fitness,HD,377927,0
4853,4339586,0.036,0.023,Tech,HD,365054,0
4854,2574697,0.086,0.038,Beauty,HD,453434,0
4855,3601952,0.196,0.015,Tech,SD,448685,1
4856,1972277,0.053,0.002,Tech,SD,495441,0
4857,945740,0.126,0.028,Gaming,SD,260974,1
4858,3047555,0.092,0.048,Gaming,HD,213411,0
4859,1197311,0.023,0.02,Gaming,HD,494298,0
4860,4445041,0.103,0.022,Tech,HD,214656,0
4861,143157,0.143,0.048,Travel,4K,476253,0
4862,2288319,0.108,0.035,Education,HD,46320,1
4863,4789109,0.176,0.036,Tech,SD,98735,0
4864,1463603,0.065,0.029,Education,SD,225828,1
4865,1276029,0.026,0.049,Education,SD,164790,0
4866,3021791,0.188,0.035,Gaming,4K,10490,0
4867,137645,0.082,0.045,Tech,SD,13278,0
4868,1653131,0.12,0.035,Gaming,4K,433856,1
4869,1187837,0.16,0.037,Gaming,4K,362840,1
4870,343221,0.072,0.015,Gaming,4K,87948,0
4871,2436919,0.146,0.016,Beauty,HD,183178,1
4872,1180580,0.036,0.039,Beauty,HD,92834,0
4873,54687,0.065,0.016,Travel,SD,463060,1
4874,2491272,0.037,0.029,Fitness,SD,75512,1
4875,2630137,0.164,0.013,Education,4K,60371,1
4876,4799757,0.052,0.041,Tech,HD,116945,1
4877,3876010,0.146,0.006,Fashion,SD,213714,1
4878,4777415,0.189,0.042,Gaming,SD,422656,1
4879,2040660,0.11,0.031,Travel,HD,351517,0
4880,2020450,0.113,0.01,Fashion,4K,220528,0
4881,4701858,0.098,0.028,Beauty,SD,255352,1
4882,1972140,0.072,0.015,Fitness,SD,292234,1
4883,3862607,0.1,0.017,Tech,HD,445233,0
4884,3529434,0.125,0.018,Education,HD,488308,0
4885,4125390,0.197,0.004,Education,4K,67645,1
4886,2657222,0.188,0.049,Beauty,4K,423013,1
4887,1128109,0.174,0.003,Travel,SD,159438,0
4888,4435315,0.179,0.033,Gaming,4K,122409,0
4889,1554744,0.099,0.019,Gaming,SD,296635,0
4890,4267988,0.135,0.033,Education,SD,2407,0
4891,1789220,0.18,0.018,Gaming,HD,212086,1
4892,4012718,0.085,0.034,Education,SD,419654,1
4893,4014582,0.193,0.037,Travel,HD,339123,0
4894,2873875,0.089,0.035,Beauty,SD,399526,0
4895,1831288,0.124,0.007,Fashion,SD,242037,1
4896,1842646,0.145,0.033,Fitness,SD,318244,0
4897,3970579,0.191,0.015,Tech,4K,243939,0
4898,1597246,0.056,0.002,Education,4K,321256,1
4899,1820239,0.152,0.021,Fitness,HD,300349,1
4900,4906727,0.109,0.022,Beauty,SD,481384,0
4901,2251618,0.061,0.024,Gaming,HD,280259,1
4902,4429622,0.158,0.036,Fitness,HD,242136,0
4903,2470930,0.115,0.016,Fashion,SD,75975,0
4904,132936,0.136,0.016,Food,4K,371698,0
4905,1980746,0.071,0.004,Beauty,4K,95990,0
4906,4843256,0.101,0.035,Food,HD,261999,0
4907,2470970,0.127,0.029,Tech,4K,328917,0
4908,1297573,0.087,0.018,Tech,SD,86856,1
4909,3536647,0.048,0.036,Fitness,SD,249239,1
4910,2579682,0.193,0.027,Tech,4K,311347,0
4911,1505900,0.107,0.024,Beauty,4K,108947,0
4912,3391664,0.149,0.026,Travel,HD,190697,0
4913,1622788,0.088,0.032,Education,4K,181253,0
4914,4605229,0.077,0.033,Fashion,HD,209429,0
4915,192896,0.087,0.015,Gaming,SD,33067,1
4916,4608765,0.088,0.008,Gaming,SD,253401,0
4917,1084329,0.113,0.009,Education,SD,4918,0
4918,2381612,0.113,0.032,Fitness,4K,304808,0
4919,234979,0.104,0.044,Gaming,4K,2486,0
4920,4804290,0.036,0.021,Fitness,4K,230222,1
4921,279104,0.104,0.009,Education,HD,39093,0
4922,1999547,0.042,0.038,Tech,HD,296627,0
4923,4045630,0.034,0.042,Education,HD,112694,1
4924,4126279,0.187,0.044,Tech,SD,481434,0
4925,4792882,0.125,0.031,Travel,HD,425705,0
4926,4330454,0.135,0.043,Travel,4K,361192,1
4927,996893,0.086,0.002,Fashion,4K,126105,1
4928,3197247,0.183,0.006,Education,SD,309531,0
4929,1840050,0.131,0.006,Gaming,4K,417158,0
4930,2671492,0.156,0.036,Beauty,4K,273887,1
4931,2456257,0.08,0.004,Travel,4K,632,0
4932,2978299,0.192,0.025,Education,HD,147128,0
4933,2935317,0.166,0.024,Fashion,HD,327041,0
4934,3967914,0.172,0.016,Food,4K,345934,0
4935,3304481,0.043,0.044,Travel,4K,191012,0
4936,4538454,0.061,0.009,Fashion,4K,427571,0
4937,1547064,0.064,0.018,Fitness,4K,10339,1
4938,3241641,0.061,0.039,Fitness,HD,239959,0
4939,2716548,0.173,0.002,Fashion,SD,190636,0
4940,780091,0.016,0.034,Tech,4K,243291,0
4941,2367789,0.024,0.041,Food,HD,217494,1
4942,2167791,0.062,0.047,Fashion,4K,436936,0
4943,3378180,0.048,0.044,Travel,SD,342008,0
4944,1707930,0.054,0.017,Tech,HD,172650,0
4945,965795,0.162,0.03,Fashion,HD,232779,0
4946,2584236,0.117,0.005,Gaming,SD,388332,1
4947,1579458,0.011,0.014,Travel,SD,482458,0
4948,1810771,0.092,0.006,Travel,HD,329074,0
4949,270515,0.087,0.016,Fitness,SD,263909,1
4950,1621179,0.032,0.044,Gaming,4K,154379,0
4951,3798267,0.138,0.018,Gaming,SD,228251,0
4952,672986,0.143,0.029,Education,SD,181086,0
4953,2335482,0.147,0.022,Education,HD,187888,1
4954,3022786,0.148,0.023,Travel,SD,338145,0
4955,138900,0.01,0.049,Food,HD,65317,0
4956,4514962,0.191,0.016,Beauty,4K,358592,0
4957,4695668,0.165,0.032,Education,SD,163801,0
4958,1285283,0.182,0.022,Tech,SD,426464,1
4959,3819971,0.013,0.004,Fitness,HD,172845,1
4960,1504061,0.187,0.025,Gaming,HD,55284,1
4961,514066,0.164,0.041,Fitness,SD,411806,1
4962,4009146,0.169,0.006,Travel,HD,237210,1
4963,2362331,0.028,0.004,Tech,SD,487293,0
4964,1159343,0.15,0.009,Fashion,4K,253173,0
4965,2532113,0.192,0.038,Gaming,SD,144946,0
4966,542529,0.139,0.036,Tech,4K,127747,0
4967,2675415,0.118,0.029,Beauty,4K,46616,0
4968,4349530,0.19,0.024,Fitness,HD,212483,0
4969,2154548,0.094,0.045,Travel,HD,59633,0
4970,1542019,0.124,0.039,Tech,HD,461645,0
4971,119920,0.101,0.041,Fashion,HD,339982,1
4972,407547,0.187,0.041,Education,SD,188850,0
4973,1660090,0.024,0.032,Education,4K,168034,0
4974,1658583,0.105,0.023,Tech,SD,453340,1
4975,64014,0.141,0.043,Travel,4K,312785,0
4976,3710362,0.16,0.046,Fitness,4K,212019,0
4977,1236382,0.121,0.002,Gaming,4K,86100,0
4978,4533889,0.183,0.004,Beauty,SD,142227,1
4979,3192849,0.189,0.048,Beauty,HD,304508,1
4980,3883506,0.022,0.015,Gaming,SD,400126,0
4981,2420493,0.086,0.044,Food,4K,454104,0
4982,357778,0.014,0.02,Fitness,SD,364345,0
4983,1298682,0.073,0.007,Beauty,4K,217489,0
4984,3133293,0.112,0.005,Food,HD,242907,1
4985,1542037,0.183,0.009,Food,HD,165250,1
4986,4033371,0.171,0.013,Travel,SD,23470,0
4987,4855501,0.034,0.025,Travel,HD,322595,1
4988,2603352,0.028,0.035,Travel,4K,485573,0
4989,1532817,0.122,0.049,Fashion,4K,412223,1
4990,2016074,0.111,0.023,Fitness,HD,193258,1
